start,end,name
2011-02-01 05:31:29.084399000,2011-02-01 05:34:16.361110000,BED_TO_TOILET
2011-02-01 05:34:16.361110000,2011-02-01 05:34:24.419495998,IDLE
2011-02-01 05:34:24.419495998,2011-02-01 06:05:03.342181997,SLEEPING
2011-02-01 06:05:03.342181997,2011-02-01 06:08:39.284644012,IDLE
2011-02-01 06:08:39.284644012,2011-02-01 06:23:32.720675010,MEAL_PREPARATION
2011-02-01 06:23:32.720675010,2011-02-01 06:27:43.758322998,IDLE
2011-02-01 06:27:43.758322998,2011-02-01 06:36:27.078130998,RELAX
2011-02-01 06:36:27.078130998,2011-02-01 06:36:31.840402011,IDLE
2011-02-01 06:36:31.840402011,2011-02-01 06:39:48.671797011,MEAL_PREPARATION
2011-02-01 06:39:48.671797011,2011-02-01 06:39:54.195007998,IDLE
2011-02-01 06:39:54.195007998,2011-02-01 06:49:32.262156998,RELAX
2011-02-01 06:49:32.262156998,2011-02-01 08:47:52.453370005,IDLE
2011-02-01 08:47:52.453370005,2011-02-01 08:47:56.677219005,LEAVE_HOME
2011-02-01 08:47:56.677219005,2011-02-01 10:41:39.931936997,IDLE
2011-02-01 10:41:39.931936997,2011-02-01 10:41:44.266813997,ENTER_HOME
2011-02-01 10:41:44.266813997,2011-02-01 11:03:48.952260000,IDLE
2011-02-01 11:03:48.952260000,2011-02-01 11:05:33.848135000,WORK
2011-02-01 11:05:33.848135000,2011-02-01 11:11:38.651585000,IDLE
2011-02-01 11:11:38.651585000,2011-02-01 11:14:43.013024000,WORK
2011-02-01 11:14:43.013024000,2011-02-01 11:31:07.138941005,IDLE
2011-02-01 11:31:07.138941005,2011-02-01 11:31:12.040648005,LEAVE_HOME
2011-02-01 11:31:12.040648005,2011-02-01 13:30:06.377399997,IDLE
2011-02-01 13:30:06.377399997,2011-02-01 13:30:11.032093997,ENTER_HOME
2011-02-01 13:30:11.032093997,2011-02-01 13:31:06.660954011,IDLE
2011-02-01 13:31:06.660954011,2011-02-01 13:33:54.414194011,MEAL_PREPARATION
2011-02-01 13:33:54.414194011,2011-02-01 13:35:54.213209012,IDLE
2011-02-01 13:35:54.213209012,2011-02-01 13:42:08.678955012,MEAL_PREPARATION
2011-02-01 13:42:08.678955012,2011-02-01 13:44:39.468486011,IDLE
2011-02-01 13:44:39.468486011,2011-02-01 13:46:20.278390012,MEAL_PREPARATION
2011-02-01 13:46:20.278390012,2011-02-01 13:46:54.646438012,IDLE
2011-02-01 13:46:54.646438012,2011-02-01 13:49:44.302338012,MEAL_PREPARATION
2011-02-01 13:49:44.302338012,2011-02-01 13:49:45.868493998,IDLE
2011-02-01 13:49:45.868493998,2011-02-01 14:49:21.845735998,RELAX
2011-02-01 14:49:21.845735998,2011-02-01 14:53:49.353543005,IDLE
2011-02-01 14:53:49.353543005,2011-02-01 14:53:53.546391005,LEAVE_HOME
2011-02-01 14:53:53.546391005,2011-02-01 15:21:06.186242997,IDLE
2011-02-01 15:21:06.186242997,2011-02-01 15:21:48.686168997,ENTER_HOME
2011-02-01 15:21:48.686168997,2011-02-01 15:52:07.469589012,IDLE
2011-02-01 15:52:07.469589012,2011-02-01 15:56:40.230590012,MEAL_PREPARATION
2011-02-01 15:56:40.230590012,2011-02-01 16:01:52.189955012,IDLE
2011-02-01 16:01:52.189955012,2011-02-01 16:02:43.551024012,MEAL_PREPARATION
2011-02-01 16:02:43.551024012,2011-02-01 17:04:14.142022998,IDLE
2011-02-01 17:04:14.142022998,2011-02-01 17:11:18.089137999,RELAX
2011-02-01 17:11:18.089137999,2011-02-01 17:29:03.834402013,IDLE
2011-02-01 17:29:03.834402013,2011-02-01 17:31:05.153812013,MEAL_PREPARATION
2011-02-01 17:31:05.153812013,2011-02-01 17:31:15.156868998,IDLE
2011-02-01 17:31:15.156868998,2011-02-01 17:43:03.630234998,RELAX
2011-02-01 17:43:03.630234998,2011-02-01 17:48:24.736999005,IDLE
2011-02-01 17:48:24.736999005,2011-02-01 17:50:07.390679006,LEAVE_HOME
2011-02-01 17:50:07.390679006,2011-02-01 19:28:34.711380997,IDLE
2011-02-01 19:28:34.711380997,2011-02-01 19:28:39.589412997,ENTER_HOME
2011-02-01 19:28:39.589412997,2011-02-01 19:41:35.358569998,IDLE
2011-02-01 19:41:35.358569998,2011-02-01 20:02:45.096708997,RELAX
2011-02-01 20:02:45.096708997,2011-02-01 20:03:31.750488998,IDLE
2011-02-01 20:03:31.750488998,2011-02-01 21:49:22.016188998,RELAX
2011-02-01 21:49:22.016188998,2011-02-01 21:55:47.883856999,IDLE
2011-02-01 21:55:47.883856999,2011-02-02 03:27:32.977851999,SLEEPING
2011-02-02 03:27:32.977851999,2011-02-02 03:28:23.426337000,IDLE
2011-02-02 03:28:23.426337000,2011-02-02 03:32:42.365794000,BED_TO_TOILET
2011-02-02 03:32:42.365794000,2011-02-02 03:32:51.808973999,IDLE
2011-02-02 03:32:51.808973999,2011-02-02 07:31:22.105956999,SLEEPING
2011-02-02 07:31:22.105956999,2011-02-02 07:43:53.879773013,IDLE
2011-02-02 07:43:53.879773013,2011-02-02 07:50:52.598390012,MEAL_PREPARATION
2011-02-02 07:50:52.598390012,2011-02-02 07:50:55.278015999,IDLE
2011-02-02 07:50:55.278015999,2011-02-02 07:54:39.906974999,EATING
2011-02-02 07:54:39.906974999,2011-02-02 07:57:36.675639012,IDLE
2011-02-02 07:57:36.675639012,2011-02-02 08:00:28.094569012,MEAL_PREPARATION
2011-02-02 08:00:28.094569012,2011-02-02 08:00:38.973466998,IDLE
2011-02-02 08:00:38.973466998,2011-02-02 08:15:17.192421998,RELAX
2011-02-02 08:15:17.192421998,2011-02-02 08:16:40.993914998,IDLE
2011-02-02 08:16:40.993914998,2011-02-02 08:24:16.543092998,RELAX
2011-02-02 08:24:16.543092998,2011-02-02 09:16:59.341101997,IDLE
2011-02-02 09:16:59.341101997,2011-02-02 09:26:52.337311997,RELAX
2011-02-02 09:26:52.337311997,2011-02-02 09:41:15.062186012,IDLE
2011-02-02 09:41:15.062186012,2011-02-02 09:45:26.818941012,MEAL_PREPARATION
2011-02-02 09:45:26.818941012,2011-02-02 10:01:48.200398000,IDLE
2011-02-02 10:01:48.200398000,2011-02-02 10:02:49.231734000,WORK
2011-02-02 10:02:49.231734000,2011-02-02 10:02:59.253383001,IDLE
2011-02-02 10:02:59.253383001,2011-02-02 10:05:36.568228001,WORK
2011-02-02 10:05:36.568228001,2011-02-02 10:37:12.258943006,IDLE
2011-02-02 10:37:12.258943006,2011-02-02 10:37:16.612288006,LEAVE_HOME
2011-02-02 10:37:16.612288006,2011-02-02 14:31:49.142352997,IDLE
2011-02-02 14:31:49.142352997,2011-02-02 14:31:52.839286996,ENTER_HOME
2011-02-02 14:31:52.839286996,2011-02-02 14:50:02.869116997,IDLE
2011-02-02 14:50:02.869116997,2011-02-02 15:12:32.080830998,RELAX
2011-02-02 15:12:32.080830998,2011-02-02 15:16:40.713721000,IDLE
2011-02-02 15:16:40.713721000,2011-02-02 15:58:49.546604000,EATING
2011-02-02 15:58:49.546604000,2011-02-02 16:14:08.903822998,IDLE
2011-02-02 16:14:08.903822998,2011-02-02 16:23:20.904642997,RELAX
2011-02-02 16:23:20.904642997,2011-02-02 16:31:01.485803001,IDLE
2011-02-02 16:31:01.485803001,2011-02-02 16:32:46.075339001,WORK
2011-02-02 16:32:46.075339001,2011-02-02 16:45:17.405825998,IDLE
2011-02-02 16:45:17.405825998,2011-02-02 17:32:42.576247998,RELAX
2011-02-02 17:32:42.576247998,2011-02-02 17:33:13.231199012,IDLE
2011-02-02 17:33:13.231199012,2011-02-02 17:33:43.984954013,MEAL_PREPARATION
2011-02-02 17:33:43.984954013,2011-02-02 17:33:46.639025998,IDLE
2011-02-02 17:33:46.639025998,2011-02-02 18:02:50.120853998,RELAX
2011-02-02 18:02:50.120853998,2011-02-02 18:02:55.639338013,IDLE
2011-02-02 18:02:55.639338013,2011-02-02 18:04:48.170815013,MEAL_PREPARATION
2011-02-02 18:04:48.170815013,2011-02-02 18:04:59.802640000,IDLE
2011-02-02 18:04:59.802640000,2011-02-02 18:10:42.216601000,EATING
2011-02-02 18:10:42.216601000,2011-02-02 18:12:17.101740998,IDLE
2011-02-02 18:12:17.101740998,2011-02-02 18:31:14.892751998,RELAX
2011-02-02 18:31:14.892751998,2011-02-02 18:33:40.493371998,IDLE
2011-02-02 18:33:40.493371998,2011-02-02 19:42:22.218500998,RELAX
2011-02-02 19:42:22.218500998,2011-02-02 19:42:31.671029998,IDLE
2011-02-02 19:42:31.671029998,2011-02-02 19:45:41.280288998,WASH_DISHES
2011-02-02 19:45:41.280288998,2011-02-02 19:47:02.150730998,IDLE
2011-02-02 19:47:02.150730998,2011-02-02 20:30:28.847969999,RELAX
2011-02-02 20:30:28.847969999,2011-02-02 20:32:43.391826999,IDLE
2011-02-02 20:32:43.391826999,2011-02-02 20:51:28.732205998,RELAX
2011-02-02 20:51:28.732205998,2011-02-02 20:51:50.048512998,IDLE
2011-02-02 20:51:50.048512998,2011-02-02 20:53:45.828580998,WASH_DISHES
2011-02-02 20:53:45.828580998,2011-02-02 20:54:16.479498998,IDLE
2011-02-02 20:54:16.479498998,2011-02-02 21:03:42.383351999,RELAX
2011-02-02 21:03:42.383351999,2011-02-02 21:09:39.581111998,IDLE
2011-02-02 21:09:39.581111998,2011-02-02 21:47:18.121952999,RELAX
2011-02-02 21:47:18.121952999,2011-02-02 21:51:54.579105999,IDLE
2011-02-02 21:51:54.579105999,2011-02-02 23:54:52.869022998,RELAX
2011-02-02 23:54:52.869022998,2011-02-03 00:20:31.616093999,IDLE
2011-02-03 00:20:31.616093999,2011-02-03 06:37:25.286626998,SLEEPING
2011-02-03 06:37:25.286626998,2011-02-03 06:45:53.598458013,IDLE
2011-02-03 06:45:53.598458013,2011-02-03 07:06:13.731197013,MEAL_PREPARATION
2011-02-03 07:06:13.731197013,2011-02-03 07:06:55.552408998,IDLE
2011-02-03 07:06:55.552408998,2011-02-03 07:27:16.318843998,RELAX
2011-02-03 07:27:16.318843998,2011-02-03 08:46:15.335355004,IDLE
2011-02-03 08:46:15.335355004,2011-02-03 08:46:20.183076006,LEAVE_HOME
2011-02-03 08:46:20.183076006,2011-02-03 12:33:39.602609996,IDLE
2011-02-03 12:33:39.602609996,2011-02-03 12:33:43.579585996,ENTER_HOME
2011-02-03 12:33:43.579585996,2011-02-03 12:44:35.758455001,IDLE
2011-02-03 12:44:35.758455001,2011-02-03 12:47:28.965542001,WORK
2011-02-03 12:47:28.965542001,2011-02-03 12:52:25.038895006,IDLE
2011-02-03 12:52:25.038895006,2011-02-03 12:52:29.640834006,LEAVE_HOME
2011-02-03 12:52:29.640834006,2011-02-03 15:05:29.402469996,IDLE
2011-02-03 15:05:29.402469996,2011-02-03 15:05:34.401655995,ENTER_HOME
2011-02-03 15:05:34.401655995,2011-02-03 15:12:58.964111013,IDLE
2011-02-03 15:12:58.964111013,2011-02-03 15:29:30.807329012,MEAL_PREPARATION
2011-02-03 15:29:30.807329012,2011-02-03 15:30:41.858576012,IDLE
2011-02-03 15:30:41.858576012,2011-02-03 15:33:45.117857012,MEAL_PREPARATION
2011-02-03 15:33:45.117857012,2011-02-03 15:35:36.943982012,IDLE
2011-02-03 15:35:36.943982012,2011-02-03 15:40:45.279161012,MEAL_PREPARATION
2011-02-03 15:40:45.279161012,2011-02-03 16:01:43.449138998,IDLE
2011-02-03 16:01:43.449138998,2011-02-03 16:08:14.559376998,RELAX
2011-02-03 16:08:14.559376998,2011-02-03 16:11:27.650470998,IDLE
2011-02-03 16:11:27.650470998,2011-02-03 16:37:55.606740998,RELAX
2011-02-03 16:37:55.606740998,2011-02-03 16:53:28.599895012,IDLE
2011-02-03 16:53:28.599895012,2011-02-03 16:55:37.761653012,MEAL_PREPARATION
2011-02-03 16:55:37.761653012,2011-02-03 16:55:55.427870000,IDLE
2011-02-03 16:55:55.427870000,2011-02-03 17:01:55.871926000,EATING
2011-02-03 17:01:55.871926000,2011-02-03 17:07:59.142735998,IDLE
2011-02-03 17:07:59.142735998,2011-02-03 17:12:06.340295998,RELAX
2011-02-03 17:12:06.340295998,2011-02-03 17:17:22.591718999,IDLE
2011-02-03 17:17:22.591718999,2011-02-03 17:39:24.318970999,RELAX
2011-02-03 17:39:24.318970999,2011-02-03 17:39:40.925805999,IDLE
2011-02-03 17:39:40.925805999,2011-02-03 17:44:44.154366999,RELAX
2011-02-03 17:44:44.154366999,2011-02-03 17:57:36.892127001,IDLE
2011-02-03 17:57:36.892127001,2011-02-03 18:05:44.139413001,WORK
2011-02-03 18:05:44.139413001,2011-02-03 18:09:54.132925011,IDLE
2011-02-03 18:09:54.132925011,2011-02-03 18:33:30.561252011,MEAL_PREPARATION
2011-02-03 18:33:30.561252011,2011-02-03 18:34:23.733006998,IDLE
2011-02-03 18:34:23.733006998,2011-02-03 19:42:25.921261999,RELAX
2011-02-03 19:42:25.921261999,2011-02-03 19:42:47.530797998,IDLE
2011-02-03 19:42:47.530797998,2011-02-03 19:45:56.490574998,WASH_DISHES
2011-02-03 19:45:56.490574998,2011-02-03 19:50:29.321019999,IDLE
2011-02-03 19:50:29.321019999,2011-02-03 21:47:05.181542999,RELAX
2011-02-03 21:47:05.181542999,2011-02-03 22:09:42.523534001,IDLE
2011-02-03 22:09:42.523534001,2011-02-03 22:27:59.950479001,WORK
2011-02-03 22:27:59.950479001,2011-02-03 22:29:23.452375999,IDLE
2011-02-03 22:29:23.452375999,2011-02-03 23:33:26.973903999,RELAX
2011-02-03 23:33:26.973903999,2011-02-03 23:34:38.664729999,IDLE
2011-02-03 23:34:38.664729999,2011-02-04 00:29:49.450743999,RELAX
2011-02-04 00:29:49.450743999,2011-02-04 00:33:13.811666998,IDLE
2011-02-04 00:33:13.811666998,2011-02-04 04:09:07.688114998,SLEEPING
2011-02-04 04:09:07.688114998,2011-02-04 04:09:11.894624001,IDLE
2011-02-04 04:09:11.894624001,2011-02-04 04:12:32.611218001,BED_TO_TOILET
2011-02-04 04:12:32.611218001,2011-02-04 04:14:21.531934998,IDLE
2011-02-04 04:14:21.531934998,2011-02-04 06:50:52.205987998,SLEEPING
2011-02-04 06:50:52.205987998,2011-02-04 06:54:27.622604011,IDLE
2011-02-04 06:54:27.622604011,2011-02-04 07:02:42.539269011,MEAL_PREPARATION
2011-02-04 07:02:42.539269011,2011-02-04 07:40:38.248692011,IDLE
2011-02-04 07:40:38.248692011,2011-02-04 07:41:46.056094011,MEAL_PREPARATION
2011-02-04 07:41:46.056094011,2011-02-04 07:43:13.722533998,IDLE
2011-02-04 07:43:13.722533998,2011-02-04 07:50:56.168414998,RELAX
2011-02-04 07:50:56.168414998,2011-02-04 08:47:20.443565998,IDLE
2011-02-04 08:47:20.443565998,2011-02-04 09:00:31.083444999,RELAX
2011-02-04 09:00:31.083444999,2011-02-04 09:22:34.495670010,IDLE
2011-02-04 09:22:34.495670010,2011-02-04 09:31:16.955711010,MEAL_PREPARATION
2011-02-04 09:31:16.955711010,2011-02-04 09:42:46.841797006,IDLE
2011-02-04 09:42:46.841797006,2011-02-04 09:42:51.522103005,LEAVE_HOME
2011-02-04 09:42:51.522103005,2011-02-04 12:02:52.086798996,IDLE
2011-02-04 12:02:52.086798996,2011-02-04 12:02:55.620119996,ENTER_HOME
2011-02-04 12:02:55.620119996,2011-02-04 12:13:09.093519999,IDLE
2011-02-04 12:13:09.093519999,2011-02-04 12:24:09.917000999,RELAX
2011-02-04 12:24:09.917000999,2011-02-04 12:24:17.109681010,IDLE
2011-02-04 12:24:17.109681010,2011-02-04 12:28:10.258589011,MEAL_PREPARATION
2011-02-04 12:28:10.258589011,2011-02-04 12:29:20.311575011,IDLE
2011-02-04 12:29:20.311575011,2011-02-04 12:31:34.184565011,MEAL_PREPARATION
2011-02-04 12:31:34.184565011,2011-02-04 12:32:07.300212000,IDLE
2011-02-04 12:32:07.300212000,2011-02-04 12:40:05.152209000,EATING
2011-02-04 12:40:05.152209000,2011-02-04 12:51:04.542159998,IDLE
2011-02-04 12:51:04.542159998,2011-02-04 12:56:33.080204998,WASH_DISHES
2011-02-04 12:56:33.080204998,2011-02-04 12:57:35.830112999,IDLE
2011-02-04 12:57:35.830112999,2011-02-04 13:59:36.995195999,RELAX
2011-02-04 13:59:36.995195999,2011-02-04 14:11:19.273510005,IDLE
2011-02-04 14:11:19.273510005,2011-02-04 14:11:23.907605006,LEAVE_HOME
2011-02-04 14:11:23.907605006,2011-02-04 15:40:22.090476995,IDLE
2011-02-04 15:40:22.090476995,2011-02-04 15:40:25.739202996,ENTER_HOME
2011-02-04 15:40:25.739202996,2011-02-04 16:19:29.640148010,IDLE
2011-02-04 16:19:29.640148010,2011-02-04 16:30:15.116157010,MEAL_PREPARATION
2011-02-04 16:30:15.116157010,2011-02-04 16:31:16.034779999,IDLE
2011-02-04 16:31:16.034779999,2011-02-04 16:46:32.591294998,RELAX
2011-02-04 16:46:32.591294998,2011-02-04 16:46:40.409928000,IDLE
2011-02-04 16:46:40.409928000,2011-02-04 16:50:15.571821000,HOUSEKEEPING
2011-02-04 16:50:15.571821000,2011-02-04 16:51:46.258678998,IDLE
2011-02-04 16:51:46.258678998,2011-02-04 17:09:57.418959998,RELAX
2011-02-04 17:09:57.418959998,2011-02-04 17:47:34.126722005,IDLE
2011-02-04 17:47:34.126722005,2011-02-04 17:47:40.935263005,LEAVE_HOME
2011-02-04 17:47:40.935263005,2011-02-04 17:54:12.613379995,IDLE
2011-02-04 17:54:12.613379995,2011-02-04 17:54:16.592307995,ENTER_HOME
2011-02-04 17:54:16.592307995,2011-02-04 18:01:02.588395005,IDLE
2011-02-04 18:01:02.588395005,2011-02-04 18:01:08.886166006,LEAVE_HOME
2011-02-04 18:01:08.886166006,2011-02-04 19:32:47.233172995,IDLE
2011-02-04 19:32:47.233172995,2011-02-04 19:32:54.889700995,ENTER_HOME
2011-02-04 19:32:54.889700995,2011-02-04 19:37:55.319300010,IDLE
2011-02-04 19:37:55.319300010,2011-02-04 19:42:49.706026010,MEAL_PREPARATION
2011-02-04 19:42:49.706026010,2011-02-04 19:45:05.501642998,IDLE
2011-02-04 19:45:05.501642998,2011-02-04 19:56:18.360063997,RELAX
2011-02-04 19:56:18.360063997,2011-02-04 19:57:39.159736998,IDLE
2011-02-04 19:57:39.159736998,2011-02-04 20:40:53.075960998,RELAX
2011-02-04 20:40:53.075960998,2011-02-04 20:44:18.634607998,IDLE
2011-02-04 20:44:18.634607998,2011-02-04 21:10:35.797490998,RELAX
2011-02-04 21:10:35.797490998,2011-02-04 21:11:58.237880998,IDLE
2011-02-04 21:11:58.237880998,2011-02-04 22:16:07.209850999,RELAX
2011-02-04 22:16:07.209850999,2011-02-04 22:32:13.047015999,IDLE
2011-02-04 22:32:13.047015999,2011-02-05 06:01:59.264352999,SLEEPING
2011-02-05 06:01:59.264352999,2011-02-05 06:10:29.076881010,IDLE
2011-02-05 06:10:29.076881010,2011-02-05 06:27:31.069657010,MEAL_PREPARATION
2011-02-05 06:27:31.069657010,2011-02-05 06:28:04.264379999,IDLE
2011-02-05 06:28:04.264379999,2011-02-05 06:56:01.717491998,RELAX
2011-02-05 06:56:01.717491998,2011-02-05 07:33:57.353219998,IDLE
2011-02-05 07:33:57.353219998,2011-02-05 07:42:24.139641998,RELAX
2011-02-05 07:42:24.139641998,2011-02-05 08:03:18.511118010,IDLE
2011-02-05 08:03:18.511118010,2011-02-05 08:16:36.826544010,MEAL_PREPARATION
2011-02-05 08:16:36.826544010,2011-02-05 09:10:10.501378006,IDLE
2011-02-05 09:10:10.501378006,2011-02-05 09:10:14.919700005,LEAVE_HOME
2011-02-05 09:10:14.919700005,2011-02-05 13:19:15.899382995,IDLE
2011-02-05 13:19:15.899382995,2011-02-05 13:19:20.909476995,ENTER_HOME
2011-02-05 13:19:20.909476995,2011-02-05 14:05:13.465742999,IDLE
2011-02-05 14:05:13.465742999,2011-02-05 14:21:07.712027999,RELAX
2011-02-05 14:21:07.712027999,2011-02-05 14:31:31.951580999,IDLE
2011-02-05 14:31:31.951580999,2011-02-05 15:12:19.933163999,RELAX
2011-02-05 15:12:19.933163999,2011-02-05 15:16:13.828576999,IDLE
2011-02-05 15:16:13.828576999,2011-02-05 16:54:20.822700999,RELAX
2011-02-05 16:54:20.822700999,2011-02-05 17:13:35.400418011,IDLE
2011-02-05 17:13:35.400418011,2011-02-05 17:39:12.248513010,MEAL_PREPARATION
2011-02-05 17:39:12.248513010,2011-02-05 17:41:44.401865998,IDLE
2011-02-05 17:41:44.401865998,2011-02-05 17:47:12.889437999,RELAX
2011-02-05 17:47:12.889437999,2011-02-05 17:52:56.548112999,IDLE
2011-02-05 17:52:56.548112999,2011-02-05 18:20:51.021924999,RELAX
2011-02-05 18:20:51.021924999,2011-02-05 18:21:53.927398010,IDLE
2011-02-05 18:21:53.927398010,2011-02-05 18:26:02.338388009,MEAL_PREPARATION
2011-02-05 18:26:02.338388009,2011-02-05 18:26:55.270199010,IDLE
2011-02-05 18:26:55.270199010,2011-02-05 18:27:39.809403010,MEAL_PREPARATION
2011-02-05 18:27:39.809403010,2011-02-05 18:27:47.668786999,IDLE
2011-02-05 18:27:47.668786999,2011-02-05 18:42:21.812251999,RELAX
2011-02-05 18:42:21.812251999,2011-02-05 18:44:18.996413999,IDLE
2011-02-05 18:44:18.996413999,2011-02-05 19:07:20.152093999,RELAX
2011-02-05 19:07:20.152093999,2011-02-05 19:07:49.227789999,IDLE
2011-02-05 19:07:49.227789999,2011-02-05 19:53:06.025807999,RELAX
2011-02-05 19:53:06.025807999,2011-02-05 19:53:26.155911000,IDLE
2011-02-05 19:53:26.155911000,2011-02-05 20:22:53.409759000,RELAX
2011-02-05 20:22:53.409759000,2011-02-05 20:24:14.740273999,IDLE
2011-02-05 20:24:14.740273999,2011-02-05 20:44:45.419259000,RELAX
2011-02-05 20:44:45.419259000,2011-02-05 20:49:20.213081000,IDLE
2011-02-05 20:49:20.213081000,2011-02-05 22:07:16.138506999,RELAX
2011-02-05 22:07:16.138506999,2011-02-05 22:15:29.552216999,IDLE
2011-02-05 22:15:29.552216999,2011-02-05 23:21:25.231546999,RELAX
2011-02-05 23:21:25.231546999,2011-02-05 23:23:39.560561999,IDLE
2011-02-05 23:23:39.560561999,2011-02-06 01:59:24.305263999,RELAX
2011-02-06 01:59:24.305263999,2011-02-06 02:07:04.180569999,IDLE
2011-02-06 02:07:04.180569999,2011-02-06 06:02:01.057023999,SLEEPING
2011-02-06 06:02:01.057023999,2011-02-06 06:08:43.956410010,IDLE
2011-02-06 06:08:43.956410010,2011-02-06 06:16:16.847572009,MEAL_PREPARATION
2011-02-06 06:16:16.847572009,2011-02-06 06:18:37.972472009,IDLE
2011-02-06 06:18:37.972472009,2011-02-06 06:25:58.744781008,MEAL_PREPARATION
2011-02-06 06:25:58.744781008,2011-02-06 06:26:54.438659999,IDLE
2011-02-06 06:26:54.438659999,2011-02-06 07:01:51.170301999,RELAX
2011-02-06 07:01:51.170301999,2011-02-06 07:02:10.088848009,IDLE
2011-02-06 07:02:10.088848009,2011-02-06 07:06:34.727959008,MEAL_PREPARATION
2011-02-06 07:06:34.727959008,2011-02-06 08:18:23.030460005,IDLE
2011-02-06 08:18:23.030460005,2011-02-06 08:18:26.536012005,LEAVE_HOME
2011-02-06 08:18:26.536012005,2011-02-06 10:59:00.420968995,IDLE
2011-02-06 10:59:00.420968995,2011-02-06 10:59:03.935057995,ENTER_HOME
2011-02-06 10:59:03.935057995,2011-02-06 11:02:45.748873999,IDLE
2011-02-06 11:02:45.748873999,2011-02-06 11:11:01.762935000,RELAX
2011-02-06 11:11:01.762935000,2011-02-06 11:20:00.251369000,IDLE
2011-02-06 11:20:00.251369000,2011-02-06 11:27:59.957409999,RELAX
2011-02-06 11:27:59.957409999,2011-02-06 11:43:49.531981999,IDLE
2011-02-06 11:43:49.531981999,2011-02-06 12:06:55.806228999,RELAX
2011-02-06 12:06:55.806228999,2011-02-06 12:07:12.192658999,IDLE
2011-02-06 12:07:12.192658999,2011-02-06 12:19:26.452993999,RELAX
2011-02-06 12:19:26.452993999,2011-02-06 12:19:40.895346999,IDLE
2011-02-06 12:19:40.895346999,2011-02-06 12:30:57.079747999,RELAX
2011-02-06 12:30:57.079747999,2011-02-06 12:31:19.009836000,IDLE
2011-02-06 12:31:19.009836000,2011-02-06 13:17:13.227221999,RELAX
2011-02-06 13:17:13.227221999,2011-02-06 13:17:49.989289999,IDLE
2011-02-06 13:17:49.989289999,2011-02-06 13:37:15.487665000,RELAX
2011-02-06 13:37:15.487665000,2011-02-06 13:39:12.006681999,IDLE
2011-02-06 13:39:12.006681999,2011-02-06 16:47:41.300294999,RELAX
2011-02-06 16:47:41.300294999,2011-02-06 16:53:36.348980009,IDLE
2011-02-06 16:53:36.348980009,2011-02-06 17:01:52.734737009,MEAL_PREPARATION
2011-02-06 17:01:52.734737009,2011-02-06 17:02:58.133945000,IDLE
2011-02-06 17:02:58.133945000,2011-02-06 17:17:48.272361999,RELAX
2011-02-06 17:17:48.272361999,2011-02-06 17:30:55.982879999,IDLE
2011-02-06 17:30:55.982879999,2011-02-06 17:38:49.988881000,RELAX
2011-02-06 17:38:49.988881000,2011-02-06 17:39:21.222289000,IDLE
2011-02-06 17:39:21.222289000,2011-02-06 17:46:34.715419998,RELAX
2011-02-06 17:46:34.715419998,2011-02-06 17:48:48.010740999,IDLE
2011-02-06 17:48:48.010740999,2011-02-06 19:58:20.272374998,RELAX
2011-02-06 19:58:20.272374998,2011-02-06 19:58:57.981044009,IDLE
2011-02-06 19:58:57.981044009,2011-02-06 20:02:36.591398008,MEAL_PREPARATION
2011-02-06 20:02:36.591398008,2011-02-06 20:08:44.518208999,IDLE
2011-02-06 20:08:44.518208999,2011-02-06 20:11:27.885760999,RELAX
2011-02-06 20:11:27.885760999,2011-02-06 20:15:24.094020000,IDLE
2011-02-06 20:15:24.094020000,2011-02-06 20:32:29.859933000,RELAX
2011-02-06 20:32:29.859933000,2011-02-06 20:33:15.889881000,IDLE
2011-02-06 20:33:15.889881000,2011-02-06 21:17:02.458511000,RELAX
2011-02-06 21:17:02.458511000,2011-02-06 21:17:44.901911000,IDLE
2011-02-06 21:17:44.901911000,2011-02-06 23:16:50.256854000,RELAX
2011-02-06 23:16:50.256854000,2011-02-06 23:42:38.481330999,IDLE
2011-02-06 23:42:38.481330999,2011-02-07 05:35:47.049112999,SLEEPING
2011-02-07 05:35:47.049112999,2011-02-07 05:35:53.258784001,IDLE
2011-02-07 05:35:53.258784001,2011-02-07 05:38:12.431531001,BED_TO_TOILET
2011-02-07 05:38:12.431531001,2011-02-07 05:38:14.629590999,IDLE
2011-02-07 05:38:14.629590999,2011-02-07 07:41:06.329754999,SLEEPING
2011-02-07 07:41:06.329754999,2011-02-07 07:43:24.154803008,IDLE
2011-02-07 07:43:24.154803008,2011-02-07 07:58:53.003993008,MEAL_PREPARATION
2011-02-07 07:58:53.003993008,2011-02-07 07:59:10.422645000,IDLE
2011-02-07 07:59:10.422645000,2011-02-07 08:23:26.269779000,RELAX
2011-02-07 08:23:26.269779000,2011-02-07 08:45:42.537008000,IDLE
2011-02-07 08:45:42.537008000,2011-02-07 08:54:57.664275000,RELAX
2011-02-07 08:54:57.664275000,2011-02-07 09:43:34.122651008,IDLE
2011-02-07 09:43:34.122651008,2011-02-07 09:47:46.860774008,MEAL_PREPARATION
2011-02-07 09:47:46.860774008,2011-02-07 09:49:45.323999000,IDLE
2011-02-07 09:49:45.323999000,2011-02-07 09:53:28.556020000,EATING
2011-02-07 09:53:28.556020000,2011-02-07 09:56:36.789266000,IDLE
2011-02-07 09:56:36.789266000,2011-02-07 09:59:27.221186999,EATING
