start,end,name
2009-12-12 21:40:43.000077002,2009-12-12 21:41:51.000013003,KITCHEN_ACTIVITY
2009-12-12 21:41:51.000013003,2009-12-12 21:49:50.000029003,IDLE
2009-12-12 21:49:50.000029003,2009-12-12 21:50:00.000006003,KITCHEN_ACTIVITY
2009-12-12 21:50:00.000006003,2009-12-12 21:51:16.000072002,IDLE
2009-12-12 21:51:16.000072002,2009-12-12 21:56:13.000065002,MASTER_BATHROOM
2009-12-12 21:56:13.000065002,2009-12-12 22:00:25.000098001,IDLE
2009-12-12 22:00:25.000098001,2009-12-12 22:32:01.000028001,SLEEP
2009-12-12 22:32:01.000028001,2009-12-12 22:32:05.000029000,IDLE
2009-12-12 22:32:05.000029000,2009-12-12 22:33:53.000002000,BED_TO_TOILET
2009-12-12 22:33:53.000002000,2009-12-12 22:34:00.000060001,IDLE
2009-12-12 22:34:00.000060001,2009-12-13 01:30:02.000086001,SLEEP
2009-12-13 01:30:02.000086001,2009-12-13 02:05:03.000014001,IDLE
2009-12-13 02:05:03.000014001,2009-12-13 02:06:25.000067001,GUEST_BATHROOM
2009-12-13 02:06:25.000067001,2009-12-13 02:19:27.000034001,IDLE
2009-12-13 02:19:27.000034001,2009-12-13 04:49:10.000084000,BED_TO_TOILET
2009-12-13 04:49:10.000084000,2009-12-13 04:49:17.000056001,IDLE
2009-12-13 04:49:17.000056001,2009-12-13 04:50:22.000076001,GUEST_BATHROOM
2009-12-13 04:50:22.000076001,2009-12-13 05:05:26.000006000,IDLE
2009-12-13 05:05:26.000006000,2009-12-13 05:06:33.000078000,BED_TO_TOILET
2009-12-13 05:06:33.000078000,2009-12-13 06:00:34.000018001,IDLE
2009-12-13 06:00:34.000018001,2009-12-13 07:29:58.000054002,SLEEP
2009-12-13 07:29:58.000054002,2009-12-13 07:32:33.000086003,IDLE
2009-12-13 07:32:33.000086003,2009-12-13 07:37:10.000094003,KITCHEN_ACTIVITY
2009-12-13 07:37:10.000094003,2009-12-13 07:43:00.000036999,IDLE
2009-12-13 07:43:00.000036999,2009-12-13 07:43:11.000077999,MORNING_MEDS
2009-12-13 07:43:11.000077999,2009-12-13 07:56:53.000041001,IDLE
2009-12-13 07:56:53.000041001,2009-12-13 08:01:31.000087001,GUEST_BATHROOM
2009-12-13 08:01:31.000087001,2009-12-13 08:01:39.000090999,IDLE
2009-12-13 08:01:39.000090999,2009-12-13 08:08:12.000079999,MASTER_BEDROOM_ACTIVITY
2009-12-13 08:08:12.000079999,2009-12-13 08:08:12.000080004,IDLE
2009-12-13 08:08:12.000080004,2009-12-13 08:08:29.000028004,LEAVE_HOME
2009-12-13 08:08:29.000028004,2009-12-13 08:26:05.000004004,IDLE
2009-12-13 08:26:05.000004004,2009-12-13 09:34:53.000029004,LEAVE_HOME
2009-12-13 09:34:53.000029004,2009-12-13 09:35:29.000064003,IDLE
2009-12-13 09:35:29.000064003,2009-12-13 10:10:18.000038003,KITCHEN_ACTIVITY
2009-12-13 10:10:18.000038003,2009-12-13 10:15:52.000069000,IDLE
2009-12-13 10:15:52.000069000,2009-12-13 10:15:58.000098000,MASTER_BEDROOM_ACTIVITY
2009-12-13 10:15:58.000098000,2009-12-13 10:15:58.000098002,IDLE
2009-12-13 10:15:58.000098002,2009-12-13 10:17:34.000067002,MASTER_BATHROOM
2009-12-13 10:17:34.000067002,2009-12-13 10:17:34.000067004,IDLE
2009-12-13 10:17:34.000067004,2009-12-13 10:17:45.000082004,LEAVE_HOME
2009-12-13 10:17:45.000082004,2009-12-13 10:34:05.000003003,IDLE
2009-12-13 10:34:05.000003003,2009-12-13 10:58:45.000047004,KITCHEN_ACTIVITY
2009-12-13 10:58:45.000047004,2009-12-13 11:00:36.000080996,IDLE
2009-12-13 11:00:36.000080996,2009-12-13 11:51:55.000042996,READ
2009-12-13 11:51:55.000042996,2009-12-13 11:54:45.000039003,IDLE
2009-12-13 11:54:45.000039003,2009-12-13 12:01:45.000028003,WATCH_TV
2009-12-13 12:01:45.000028003,2009-12-13 12:01:45.000028004,IDLE
2009-12-13 12:01:45.000028004,2009-12-13 12:05:52.000063004,KITCHEN_ACTIVITY
2009-12-13 12:05:52.000063004,2009-12-13 12:15:19.000008004,IDLE
2009-12-13 12:15:19.000008004,2009-12-13 12:28:28.000092003,KITCHEN_ACTIVITY
2009-12-13 12:28:28.000092003,2009-12-13 12:28:40.000035001,IDLE
2009-12-13 12:28:40.000035001,2009-12-13 12:31:50.000073001,GUEST_BATHROOM
2009-12-13 12:31:50.000073001,2009-12-13 12:40:46.000022003,IDLE
2009-12-13 12:40:46.000022003,2009-12-13 12:49:19.000040003,LEAVE_HOME
2009-12-13 12:49:19.000040003,2009-12-13 12:50:58.000004004,IDLE
2009-12-13 12:50:58.000004004,2009-12-13 13:20:32.000001004,KITCHEN_ACTIVITY
2009-12-13 13:20:32.000001004,2009-12-13 13:20:48.000051996,IDLE
2009-12-13 13:20:48.000051996,2009-12-13 13:42:26.000041997,READ
2009-12-13 13:42:26.000041997,2009-12-13 13:42:40.000018004,IDLE
2009-12-13 13:42:40.000018004,2009-12-13 13:50:32.000003004,KITCHEN_ACTIVITY
2009-12-13 13:50:32.000003004,2009-12-13 13:50:52.000048997,IDLE
2009-12-13 13:50:52.000048997,2009-12-13 13:57:26.000028997,READ
2009-12-13 13:57:26.000028997,2009-12-13 13:57:26.000029004,IDLE
2009-12-13 13:57:26.000029004,2009-12-13 13:57:53.000093004,KITCHEN_ACTIVITY
2009-12-13 13:57:53.000093004,2009-12-13 14:11:43.000050003,IDLE
2009-12-13 14:11:43.000050003,2009-12-13 14:13:47.000088003,KITCHEN_ACTIVITY
2009-12-13 14:13:47.000088003,2009-12-13 14:13:59.000043996,IDLE
2009-12-13 14:13:59.000043996,2009-12-13 14:49:10.000082996,READ
2009-12-13 14:49:10.000082996,2009-12-13 14:49:41.000081003,IDLE
2009-12-13 14:49:41.000081003,2009-12-13 14:54:42.000004004,KITCHEN_ACTIVITY
2009-12-13 14:54:42.000004004,2009-12-13 14:54:45.000061000,IDLE
2009-12-13 14:54:45.000061000,2009-12-13 14:58:02.000000001,GUEST_BATHROOM
2009-12-13 14:58:02.000000001,2009-12-13 15:43:51.000058001,IDLE
2009-12-13 15:43:51.000058001,2009-12-13 15:46:47.000037000,GUEST_BATHROOM
2009-12-13 15:46:47.000037000,2009-12-13 15:47:07.000068002,IDLE
2009-12-13 15:47:07.000068002,2009-12-13 15:57:44.000065002,MASTER_BATHROOM
2009-12-13 15:57:44.000065002,2009-12-13 15:58:17.000002004,IDLE
2009-12-13 15:58:17.000002004,2009-12-13 16:26:13.000046004,KITCHEN_ACTIVITY
2009-12-13 16:26:13.000046004,2009-12-13 16:27:25.000057996,IDLE
2009-12-13 16:27:25.000057996,2009-12-13 16:29:01.000014996,READ
2009-12-13 16:29:01.000014996,2009-12-13 16:30:30.000044005,IDLE
2009-12-13 16:30:30.000044005,2009-12-13 16:30:47.000002005,KITCHEN_ACTIVITY
2009-12-13 16:30:47.000002005,2009-12-13 16:30:55.000063002,IDLE
2009-12-13 16:30:55.000063002,2009-12-13 17:01:01.000017003,WATCH_TV
2009-12-13 17:01:01.000017003,2009-12-13 17:02:24.000034005,IDLE
2009-12-13 17:02:24.000034005,2009-12-13 17:06:50.000050002,KITCHEN_ACTIVITY
2009-12-13 17:06:50.000050002,2009-12-13 17:06:50.000050005,WATCH_TV
2009-12-13 17:06:50.000050005,2009-12-13 17:07:28.000041000,WATCH_TV
2009-12-13 17:07:28.000041000,2009-12-13 17:07:28.000041002,GUEST_BATHROOM
2009-12-13 17:07:28.000041002,2009-12-13 17:08:16.000060000,GUEST_BATHROOM
2009-12-13 17:08:16.000060000,2009-12-13 18:48:05.000017006,IDLE
2009-12-13 18:48:05.000017006,2009-12-13 18:49:07.000010000,KITCHEN_ACTIVITY
2009-12-13 18:49:07.000010000,2009-12-13 18:49:07.000010006,GUEST_BATHROOM
2009-12-13 18:49:07.000010006,2009-12-13 18:51:49.000004001,GUEST_BATHROOM
2009-12-13 18:51:49.000004001,2009-12-13 19:06:32.000071996,IDLE
2009-12-13 19:06:32.000071996,2009-12-13 19:18:25.000013996,READ
2009-12-13 19:18:25.000013996,2009-12-13 19:38:39.000072003,IDLE
2009-12-13 19:38:39.000072003,2009-12-13 19:38:50.000003003,LEAVE_HOME
2009-12-13 19:38:50.000003003,2009-12-13 20:30:29.000080006,IDLE
2009-12-13 20:30:29.000080006,2009-12-13 20:34:11.000070000,KITCHEN_ACTIVITY
2009-12-13 20:34:11.000070000,2009-12-13 20:34:11.000070006,EVE_MEDS
2009-12-13 20:34:11.000070006,2009-12-13 20:34:31.000021000,EVE_MEDS
2009-12-13 20:34:31.000021000,2009-12-13 21:12:20.000030006,IDLE
2009-12-13 21:12:20.000030006,2009-12-13 21:12:34.000086006,KITCHEN_ACTIVITY
2009-12-13 21:12:34.000086006,2009-12-13 21:12:39.000005001,IDLE
2009-12-13 21:12:39.000005001,2009-12-13 21:13:49.000093001,GUEST_BATHROOM
2009-12-13 21:13:49.000093001,2009-12-13 21:18:57.000047003,IDLE
2009-12-13 21:18:57.000047003,2009-12-13 21:25:03.000037003,MASTER_BATHROOM
2009-12-13 21:25:03.000037003,2009-12-13 21:26:04.000089002,IDLE
2009-12-13 21:26:04.000089002,2009-12-14 08:23:25.000091001,SLEEP
2009-12-14 08:23:25.000091001,2009-12-14 08:23:38.000088003,IDLE
2009-12-14 08:23:38.000088003,2009-12-14 08:26:21.000037003,MASTER_BATHROOM
2009-12-14 08:26:21.000037003,2009-12-14 08:28:07.000042006,IDLE
2009-12-14 08:28:07.000042006,2009-12-14 08:32:47.000036003,KITCHEN_ACTIVITY
2009-12-14 08:32:47.000036003,2009-12-14 08:32:47.000036007,LEAVE_HOME
2009-12-14 08:32:47.000036007,2009-12-14 08:33:13.000085003,LEAVE_HOME
2009-12-14 08:33:13.000085003,2009-12-14 08:39:26.000015999,IDLE
2009-12-14 08:39:26.000015999,2009-12-14 08:39:31.000068999,MORNING_MEDS
2009-12-14 08:39:31.000068999,2009-12-14 08:44:56.000098996,IDLE
2009-12-14 08:44:56.000098996,2009-12-14 08:50:55.000081995,READ
2009-12-14 08:50:55.000081995,2009-12-14 08:54:43.000012995,IDLE
2009-12-14 08:54:43.000012995,2009-12-14 09:36:16.000075996,READ
2009-12-14 09:36:16.000075996,2009-12-14 09:36:25.000025007,IDLE
2009-12-14 09:36:25.000025007,2009-12-14 09:43:25.000072007,KITCHEN_ACTIVITY
2009-12-14 09:43:25.000072007,2009-12-14 09:43:53.000059996,IDLE
2009-12-14 09:43:53.000059996,2009-12-14 10:46:10.000019995,READ
2009-12-14 10:46:10.000019995,2009-12-14 10:46:51.000056007,IDLE
2009-12-14 10:46:51.000056007,2009-12-14 10:54:09.000048001,KITCHEN_ACTIVITY
2009-12-14 10:54:09.000048001,2009-12-14 10:54:09.000048007,GUEST_BATHROOM
2009-12-14 10:54:09.000048007,2009-12-14 10:54:59.000089001,GUEST_BATHROOM
2009-12-14 10:54:59.000089001,2009-12-14 11:11:32.000039001,IDLE
2009-12-14 11:11:32.000039001,2009-12-14 12:21:38.000064001,SLEEP
2009-12-14 12:21:38.000064001,2009-12-14 12:24:59.000081006,IDLE
2009-12-14 12:24:59.000081006,2009-12-14 13:19:47.000006006,KITCHEN_ACTIVITY
2009-12-14 13:19:47.000006006,2009-12-14 13:19:52.000068000,IDLE
2009-12-14 13:19:52.000068000,2009-12-14 13:21:20.000033000,GUEST_BATHROOM
2009-12-14 13:21:20.000033000,2009-12-14 13:28:08.000012003,IDLE
2009-12-14 13:28:08.000012003,2009-12-14 13:45:32.000084002,LEAVE_HOME
2009-12-14 13:45:32.000084002,2009-12-14 13:48:46.000062995,IDLE
2009-12-14 13:48:46.000062995,2009-12-14 13:57:28.000020996,READ
2009-12-14 13:57:28.000020996,2009-12-14 13:57:28.000021006,IDLE
2009-12-14 13:57:28.000021006,2009-12-14 13:58:49.000067005,KITCHEN_ACTIVITY
2009-12-14 13:58:49.000067005,2009-12-14 13:59:01.000052002,IDLE
2009-12-14 13:59:01.000052002,2009-12-14 14:00:09.000038002,LEAVE_HOME
2009-12-14 14:00:09.000038002,2009-12-14 15:05:29.000047005,IDLE
2009-12-14 15:05:29.000047005,2009-12-14 15:09:43.000092005,KITCHEN_ACTIVITY
2009-12-14 15:09:43.000092005,2009-12-14 15:11:11.000074000,IDLE
2009-12-14 15:11:11.000074000,2009-12-14 15:12:17.000020000,GUEST_BATHROOM
2009-12-14 15:12:17.000020000,2009-12-14 15:12:25.000025002,IDLE
2009-12-14 15:12:25.000025002,2009-12-14 16:39:44.000078002,WATCH_TV
2009-12-14 16:39:44.000078002,2009-12-14 16:41:15.000023000,IDLE
2009-12-14 16:41:15.000023000,2009-12-14 16:42:15.000021000,GUEST_BATHROOM
2009-12-14 16:42:15.000021000,2009-12-14 16:42:20.000098005,IDLE
2009-12-14 16:42:20.000098005,2009-12-14 16:47:21.000084005,KITCHEN_ACTIVITY
2009-12-14 16:47:21.000084005,2009-12-14 16:47:48.000008002,IDLE
2009-12-14 16:47:48.000008002,2009-12-14 17:33:04.000009002,WATCH_TV
2009-12-14 17:33:04.000009002,2009-12-14 17:33:11.000054002,LEAVE_HOME
2009-12-14 17:33:11.000054002,2009-12-14 17:37:50.000020002,IDLE
2009-12-14 17:37:50.000020002,2009-12-14 17:37:57.000018002,LEAVE_HOME
2009-12-14 17:37:57.000018002,2009-12-14 17:59:42.000029000,IDLE
2009-12-14 17:59:42.000029000,2009-12-14 18:01:29.000074000,GUEST_BATHROOM
2009-12-14 18:01:29.000074000,2009-12-14 18:01:38.000031005,IDLE
2009-12-14 18:01:38.000031005,2009-12-14 18:22:22.000082006,KITCHEN_ACTIVITY
2009-12-14 18:22:22.000082006,2009-12-14 18:23:30.000083996,IDLE
2009-12-14 18:23:30.000083996,2009-12-14 18:29:15.000016995,READ
2009-12-14 18:29:15.000016995,2009-12-14 19:01:51.000091996,IDLE
2009-12-14 19:01:51.000091996,2009-12-14 19:53:29.000018996,READ
2009-12-14 19:53:29.000018996,2009-12-14 19:54:03.000058005,IDLE
2009-12-14 19:54:03.000058005,2009-12-14 19:54:58.000052999,KITCHEN_ACTIVITY
2009-12-14 19:54:58.000052999,2009-12-14 19:54:58.000053005,GUEST_BATHROOM
2009-12-14 19:54:58.000053005,2009-12-14 19:55:52.000034000,GUEST_BATHROOM
2009-12-14 19:55:52.000034000,2009-12-14 19:59:57.000017002,IDLE
2009-12-14 19:59:57.000017002,2009-12-14 20:30:26.000070002,WATCH_TV
2009-12-14 20:30:26.000070002,2009-12-14 20:30:26.000070005,IDLE
2009-12-14 20:30:26.000070005,2009-12-14 20:30:42.000038001,KITCHEN_ACTIVITY
2009-12-14 20:30:42.000038001,2009-12-14 20:30:42.000038005,EVE_MEDS
2009-12-14 20:30:42.000038005,2009-12-14 20:30:56.000018000,EVE_MEDS
2009-12-14 20:30:56.000018000,2009-12-14 20:52:10.000026005,IDLE
2009-12-14 20:52:10.000026005,2009-12-14 20:52:25.000011005,KITCHEN_ACTIVITY
2009-12-14 20:52:25.000011005,2009-12-14 22:04:23.000036006,IDLE
2009-12-14 22:04:23.000036006,2009-12-14 22:08:31.000077005,KITCHEN_ACTIVITY
2009-12-14 22:08:31.000077005,2009-12-14 22:11:40.000005003,IDLE
2009-12-14 22:11:40.000005003,2009-12-14 22:18:31.000040003,MASTER_BATHROOM
2009-12-14 22:18:31.000040003,2009-12-14 22:20:27.000006001,IDLE
2009-12-14 22:20:27.000006001,2009-12-15 07:47:28.000088001,SLEEP
2009-12-15 07:47:28.000088001,2009-12-15 07:47:41.000048003,IDLE
2009-12-15 07:47:41.000048003,2009-12-15 07:50:26.000035003,MASTER_BATHROOM
2009-12-15 07:50:26.000035003,2009-12-15 07:52:40.000045005,IDLE
2009-12-15 07:52:40.000045005,2009-12-15 07:52:47.000082002,KITCHEN_ACTIVITY
2009-12-15 07:52:47.000082002,2009-12-15 07:52:47.000082005,LEAVE_HOME
2009-12-15 07:52:47.000082005,2009-12-15 07:53:11.000066002,LEAVE_HOME
2009-12-15 07:53:11.000066002,2009-12-15 08:09:25.000002999,IDLE
2009-12-15 08:09:25.000002999,2009-12-15 08:10:13.000023999,MORNING_MEDS
2009-12-15 08:10:13.000023999,2009-12-15 08:11:52.000016996,IDLE
2009-12-15 08:11:52.000016996,2009-12-15 10:04:49.000024996,READ
2009-12-15 10:04:49.000024996,2009-12-15 10:05:03.000099005,IDLE
2009-12-15 10:05:03.000099005,2009-12-15 10:15:15.000082005,KITCHEN_ACTIVITY
2009-12-15 10:15:15.000082005,2009-12-15 10:15:43.000096996,IDLE
2009-12-15 10:15:43.000096996,2009-12-15 11:59:39.000079996,READ
2009-12-15 11:59:39.000079996,2009-12-15 12:00:05.000055999,IDLE
2009-12-15 12:00:05.000055999,2009-12-15 12:01:05.000032999,GUEST_BATHROOM
2009-12-15 12:01:05.000032999,2009-12-15 12:01:29.000058995,IDLE
2009-12-15 12:01:29.000058995,2009-12-15 12:25:38.000019995,READ
2009-12-15 12:25:38.000019995,2009-12-15 12:27:20.000014005,IDLE
2009-12-15 12:27:20.000014005,2009-12-15 12:40:40.000082005,KITCHEN_ACTIVITY
2009-12-15 12:40:40.000082005,2009-12-15 12:41:00.000009996,IDLE
2009-12-15 12:41:00.000009996,2009-12-15 13:33:12.000011995,READ
2009-12-15 13:33:12.000011995,2009-12-15 13:34:01.000056005,IDLE
2009-12-15 13:34:01.000056005,2009-12-15 13:40:02.000010005,KITCHEN_ACTIVITY
2009-12-15 13:40:02.000010005,2009-12-15 13:40:05.000058000,IDLE
2009-12-15 13:40:05.000058000,2009-12-15 13:41:34.000063000,GUEST_BATHROOM
2009-12-15 13:41:34.000063000,2009-12-15 13:43:14.000083995,IDLE
2009-12-15 13:43:14.000083995,2009-12-15 14:28:41.000043995,READ
2009-12-15 14:28:41.000043995,2009-12-15 14:28:50.000025000,IDLE
2009-12-15 14:28:50.000025000,2009-12-15 14:37:59.000080000,DESK_ACTIVITY
2009-12-15 14:37:59.000080000,2009-12-15 14:38:16.000020003,IDLE
2009-12-15 14:38:16.000020003,2009-12-15 14:39:02.000077002,MASTER_BATHROOM
2009-12-15 14:39:02.000077002,2009-12-15 14:40:19.000050005,IDLE
2009-12-15 14:40:19.000050005,2009-12-15 14:41:06.000085005,KITCHEN_ACTIVITY
2009-12-15 14:41:06.000085005,2009-12-15 14:41:47.000069994,IDLE
2009-12-15 14:41:47.000069994,2009-12-15 15:05:17.000065994,READ
2009-12-15 15:05:17.000065994,2009-12-15 15:05:24.000033005,IDLE
2009-12-15 15:05:24.000033005,2009-12-15 15:05:39.000008005,KITCHEN_ACTIVITY
2009-12-15 15:05:39.000008005,2009-12-15 15:39:34.000097994,IDLE
2009-12-15 15:39:34.000097994,2009-12-15 16:16:01.000085994,READ
2009-12-15 16:16:01.000085994,2009-12-15 16:18:16.000033000,IDLE
2009-12-15 16:18:16.000033000,2009-12-15 16:19:18.000068000,GUEST_BATHROOM
2009-12-15 16:19:18.000068000,2009-12-15 16:19:24.000006005,IDLE
2009-12-15 16:19:24.000006005,2009-12-15 16:24:31.000087005,KITCHEN_ACTIVITY
2009-12-15 16:24:31.000087005,2009-12-15 16:24:47.000004002,IDLE
2009-12-15 16:24:47.000004002,2009-12-15 17:41:06.000015002,WATCH_TV
2009-12-15 17:41:06.000015002,2009-12-15 17:41:07.000065001,IDLE
2009-12-15 17:41:07.000065001,2009-12-15 17:42:15.000018000,GUEST_BATHROOM
2009-12-15 17:42:15.000018000,2009-12-15 17:42:21.000097004,IDLE
2009-12-15 17:42:21.000097004,2009-12-15 17:46:45.000065001,KITCHEN_ACTIVITY
2009-12-15 17:46:45.000065001,2009-12-15 17:46:45.000065004,GUEST_BATHROOM
2009-12-15 17:46:45.000065004,2009-12-15 17:47:22.000086001,GUEST_BATHROOM
2009-12-15 17:47:22.000086001,2009-12-15 19:07:53.000076004,IDLE
2009-12-15 19:07:53.000076004,2009-12-15 19:30:08.000089002,KITCHEN_ACTIVITY
2009-12-15 19:30:08.000089002,2009-12-15 19:30:08.000089004,WATCH_TV
2009-12-15 19:30:08.000089004,2009-12-15 19:39:30.000090002,WATCH_TV
2009-12-15 19:39:30.000090002,2009-12-15 19:43:16.000062002,IDLE
2009-12-15 19:43:16.000062002,2009-12-15 19:43:53.000083002,LEAVE_HOME
2009-12-15 19:43:53.000083002,2009-12-15 19:44:32.000025994,IDLE
2009-12-15 19:44:32.000025994,2009-12-15 19:47:47.000007994,READ
2009-12-15 19:47:47.000007994,2009-12-15 19:48:43.000070002,IDLE
2009-12-15 19:48:43.000070002,2009-12-15 20:30:34.000014001,WATCH_TV
2009-12-15 20:30:34.000014001,2009-12-15 20:30:34.000014004,IDLE
2009-12-15 20:30:34.000014004,2009-12-15 20:30:45.000039005,KITCHEN_ACTIVITY
2009-12-15 20:30:45.000039005,2009-12-15 20:55:47.000092000,IDLE
2009-12-15 20:55:47.000092000,2009-12-15 20:56:32.000066001,GUEST_BATHROOM
2009-12-15 20:56:32.000066001,2009-12-15 21:54:17.000057004,IDLE
2009-12-15 21:54:17.000057004,2009-12-15 21:54:58.000094004,KITCHEN_ACTIVITY
2009-12-15 21:54:58.000094004,2009-12-15 21:55:02.000078001,IDLE
2009-12-15 21:55:02.000078001,2009-12-15 21:55:27.000092000,GUEST_BATHROOM
2009-12-15 21:55:27.000092000,2009-12-15 21:56:47.000001004,IDLE
2009-12-15 21:56:47.000001004,2009-12-15 21:58:15.000086004,KITCHEN_ACTIVITY
2009-12-15 21:58:15.000086004,2009-12-15 21:58:51.000094003,IDLE
2009-12-15 21:58:51.000094003,2009-12-15 22:08:04.000043003,MASTER_BATHROOM
2009-12-15 22:08:04.000043003,2009-12-15 22:09:29.000036001,IDLE
2009-12-15 22:09:29.000036001,2009-12-16 08:57:27.000092001,SLEEP
2009-12-16 08:57:27.000092001,2009-12-16 08:57:41.000042002,IDLE
2009-12-16 08:57:41.000042002,2009-12-16 08:59:31.000010002,MASTER_BATHROOM
2009-12-16 08:59:31.000010002,2009-12-16 09:01:15.000005004,IDLE
2009-12-16 09:01:15.000005004,2009-12-16 09:05:36.000051002,KITCHEN_ACTIVITY
2009-12-16 09:05:36.000051002,2009-12-16 09:05:36.000051004,LEAVE_HOME
2009-12-16 09:05:36.000051004,2009-12-16 09:06:13.000029002,LEAVE_HOME
2009-12-16 09:06:13.000029002,2009-12-16 09:12:04.000005999,IDLE
2009-12-16 09:12:04.000005999,2009-12-16 09:12:21.000058999,MORNING_MEDS
2009-12-16 09:12:21.000058999,2009-12-16 09:13:49.000002994,IDLE
2009-12-16 09:13:49.000002994,2009-12-16 09:44:20.000049994,READ
2009-12-16 09:44:20.000049994,2009-12-16 09:44:45.000072004,IDLE
2009-12-16 09:44:45.000072004,2009-12-16 10:03:35.000059004,KITCHEN_ACTIVITY
2009-12-16 10:03:35.000059004,2009-12-16 10:04:40.000071994,IDLE
2009-12-16 10:04:40.000071994,2009-12-16 10:44:44.000019993,READ
2009-12-16 10:44:44.000019993,2009-12-16 10:45:00.000034003,IDLE
2009-12-16 10:45:00.000034003,2009-12-16 10:45:23.000043001,KITCHEN_ACTIVITY
2009-12-16 10:45:23.000043001,2009-12-16 10:45:23.000043004,GUEST_BATHROOM
2009-12-16 10:45:23.000043004,2009-12-16 10:47:15.000067001,GUEST_BATHROOM
2009-12-16 10:47:15.000067001,2009-12-16 10:53:38.000001994,IDLE
2009-12-16 10:53:38.000001994,2009-12-16 11:38:03.000087994,READ
2009-12-16 11:38:03.000087994,2009-12-16 11:40:28.000058003,IDLE
2009-12-16 11:40:28.000058003,2009-12-16 11:42:41.000016004,KITCHEN_ACTIVITY
2009-12-16 11:42:41.000016004,2009-12-16 11:42:44.000042001,IDLE
2009-12-16 11:42:44.000042001,2009-12-16 11:43:38.000048000,GUEST_BATHROOM
2009-12-16 11:43:38.000048000,2009-12-16 11:43:43.000059000,IDLE
2009-12-16 11:43:43.000059000,2009-12-16 11:46:03.000083000,MASTER_BEDROOM_ACTIVITY
2009-12-16 11:46:03.000083000,2009-12-16 11:46:12.000021000,IDLE
2009-12-16 11:46:12.000021000,2009-12-16 11:55:52.000033000,GUEST_BATHROOM
2009-12-16 11:55:52.000033000,2009-12-16 11:57:09.000019001,IDLE
2009-12-16 11:57:09.000019001,2009-12-16 12:06:48.000004001,MASTER_BEDROOM_ACTIVITY
2009-12-16 12:06:48.000004001,2009-12-16 12:08:57.000073994,IDLE
2009-12-16 12:08:57.000073994,2009-12-16 12:28:03.000071995,READ
2009-12-16 12:28:03.000071995,2009-12-16 12:32:56.000088002,IDLE
2009-12-16 12:32:56.000088002,2009-12-16 12:45:56.000097003,LEAVE_HOME
2009-12-16 12:45:56.000097003,2009-12-16 12:50:35.000084001,IDLE
2009-12-16 12:50:35.000084001,2009-12-16 12:57:05.000042002,SLEEP
2009-12-16 12:57:05.000042002,2009-12-16 13:02:15.000032001,IDLE
2009-12-16 13:02:15.000032001,2009-12-16 13:13:07.000036001,WATCH_TV
2009-12-16 13:13:07.000036001,2009-12-16 13:19:09.000030000,IDLE
2009-12-16 13:19:09.000030000,2009-12-16 13:20:42.000078001,GUEST_BATHROOM
2009-12-16 13:20:42.000078001,2009-12-16 13:20:49.000009004,IDLE
2009-12-16 13:20:49.000009004,2009-12-16 14:43:54.000031004,KITCHEN_ACTIVITY
2009-12-16 14:43:54.000031004,2009-12-16 14:44:37.000027001,IDLE
2009-12-16 14:44:37.000027001,2009-12-16 15:05:13.000091000,MASTER_BEDROOM_ACTIVITY
2009-12-16 15:05:13.000091000,2009-12-16 15:05:21.000064003,IDLE
2009-12-16 15:05:21.000064003,2009-12-16 15:05:45.000047003,KITCHEN_ACTIVITY
2009-12-16 15:05:45.000047003,2009-12-16 15:05:54.000075001,IDLE
2009-12-16 15:05:54.000075001,2009-12-16 15:38:22.000041001,WATCH_TV
2009-12-16 15:38:22.000041001,2009-12-16 16:17:15.000059001,IDLE
2009-12-16 16:17:15.000059001,2009-12-16 16:18:43.000081001,GUEST_BATHROOM
2009-12-16 16:18:43.000081001,2009-12-16 16:23:22.000022002,IDLE
2009-12-16 16:23:22.000022002,2009-12-16 16:23:33.000056002,LEAVE_HOME
2009-12-16 16:23:33.000056002,2009-12-16 16:23:41.000074003,IDLE
2009-12-16 16:23:41.000074003,2009-12-16 16:59:17.000024003,KITCHEN_ACTIVITY
2009-12-16 16:59:17.000024003,2009-12-16 17:14:13.000090000,IDLE
2009-12-16 17:14:13.000090000,2009-12-16 17:15:24.000044001,GUEST_BATHROOM
2009-12-16 17:15:24.000044001,2009-12-16 17:47:19.000060003,IDLE
2009-12-16 17:47:19.000060003,2009-12-16 17:54:12.000072001,KITCHEN_ACTIVITY
2009-12-16 17:54:12.000072001,2009-12-16 17:54:12.000072003,GUEST_BATHROOM
2009-12-16 17:54:12.000072003,2009-12-16 17:55:53.000068001,GUEST_BATHROOM
2009-12-16 17:55:53.000068001,2009-12-16 18:24:48.000074002,IDLE
2009-12-16 18:24:48.000074002,2009-12-16 18:25:28.000062002,LEAVE_HOME
2009-12-16 18:25:28.000062002,2009-12-16 19:04:14.000066001,IDLE
2009-12-16 19:04:14.000066001,2009-12-16 19:06:24.000053000,DESK_ACTIVITY
2009-12-16 19:06:24.000053000,2009-12-16 19:06:41.000002001,IDLE
2009-12-16 19:06:41.000002001,2009-12-16 19:58:36.000006001,WATCH_TV
2009-12-16 19:58:36.000006001,2009-12-16 19:58:54.000017001,IDLE
2009-12-16 19:58:54.000017001,2009-12-16 20:01:01.000085001,GUEST_BATHROOM
2009-12-16 20:01:01.000085001,2009-12-16 20:01:07.000096003,IDLE
